order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,total_amount
2220,781,2024-12-03,Completed,Credit Card,5315 Davis Plaza Apt. 946,Annaborough,MH,01626,USA,436.0
2221,235,2024-12-05,Cancelled,Credit Card,57009 Becker Shores Suite 800,East Erica,MA,19439,USA,11070.66
2222,170,2024-11-05,Completed,Credit Card,50925 Robinson Walk,South Mary,AK,52056,USA,5351.53
2223,505,2024-06-18,Cancelled,Credit Card,259 Joseph Mountains,Haleburgh,IN,66092,USA,8847.22
2224,467,2024-12-01,Completed,Credit Card,9526 Myers Tunnel Suite 131,Rachelshire,SD,16272,USA,9272.66
2225,351,2024-12-22,Completed,PayPal,326 Hopkins Square,Sullivanhaven,GA,99892,USA,6057.8
2226,616,2024-11-22,Completed,Credit Card,9881 Dylan Port Suite 916,Nancystad,VA,08660,USA,2836.9700000000003
2227,253,2024-05-15,Completed,PayPal,6171 Campbell Centers Suite 649,North Victor,KS,39338,USA,3639.6499999999996
2228,104,2024-06-02,Completed,PayPal,028 Anna Walks Apt. 257,Paulfurt,SC,59808,USA,4040.34
2229,289,2024-04-25,Completed,PayPal,42448 Brandon Inlet,East Crystalbury,PA,60523,USA,8921.63
2230,624,2024-11-06,Returned,Credit Card,8446 Courtney Vista,East Laurenbury,ME,42167,USA,10604.88
2231,117,2024-09-28,Completed,Debit,338 Sarah Summit,Hughesfurt,MS,15725,USA,3412.92
2232,131,2024-03-05,Completed,Credit Card,2893 Christian Vista Apt. 538,Michaelside,GA,53193,USA,15352.929999999998
2233,158,2024-04-04,Completed,PayPal,74018 Sanchez Turnpike Apt. 401,Aarontown,KY,72599,USA,11716.8
2234,260,2024-12-26,Completed,Debit,3440 Fields Union Apt. 047,North Ericmouth,PR,72041,USA,2335.74
2235,470,2024-08-09,Completed,Debit,927 Lambert Loop Apt. 153,Ramseychester,OR,55754,USA,12387.94
2236,695,2024-09-11,Cancelled,Credit Card,8051 Hamilton Bridge Apt. 740,Port Regina,MN,88929,USA,2737.71
2237,336,2024-04-16,Completed,Credit Card,5454 Jillian Shores Apt. 333,Martinezside,GA,02433,USA,9422.17
2238,839,2024-11-12,Completed,Debit,4334 Jodi Club,Port Tamiside,DE,15639,USA,3284.45
2239,489,2024-11-16,Completed,PayPal,22636 Hunter Alley Suite 498,Howardbury,LA,82136,USA,2495.45
2240,491,2024-12-26,Completed,PayPal,2701 Daniel Centers,New Michelle,AL,38754,USA,5751.24
2241,460,2024-11-20,Completed,Credit Card,0043 Jessica Lodge,West Daniel,FM,67846,USA,3810.4700000000003
2242,768,2023-12-02,Completed,PayPal,49326 Amy Overpass Apt. 851,Gregorytown,MA,11629,USA,4982.48
2243,561,2023-11-25,Returned,Debit,7062 Brad Ways,North Stephentown,TN,22318,USA,5901.37
2244,289,2024-03-29,Completed,Debit,42448 Brandon Inlet,East Crystalbury,PA,60523,USA,4547.74
2245,756,2024-07-06,Completed,Credit Card,072 David Key,Lake Kennethshire,AS,70948,USA,952.29
2246,424,2024-02-04,Completed,Credit Card,813 Andrew Road,Lake Jonville,MO,03253,USA,7587.52
2247,712,2024-11-12,Completed,Debit,0389 Smith Stream Suite 049,East Charles,AL,87855,USA,7557.83
2248,384,2024-09-14,Completed,Credit Card,08070 Lynn Trail,Diazmouth,NE,89323,USA,1489.9
2249,334,2024-07-21,Completed,Credit Card,1206 James Prairie,Carlosland,GA,20318,USA,3413.29
2250,598,2024-07-22,Completed,Credit Card,426 Kevin Causeway,West Adam,AR,91424,USA,9903.810000000001
2251,920,2024-11-21,Processing,PayPal,99634 Stewart Rest Apt. 059,Lake Michael,HI,69568,USA,8281.69
2252,250,2024-11-22,Completed,Debit,92265 John Turnpike Suite 495,South Angelafort,AS,34265,USA,935.72
2253,782,2024-01-30,Completed,Credit Card,527 Courtney Gardens Apt. 663,Wilkinsonbury,MP,06440,USA,3802.18
2254,817,2024-08-09,Completed,Credit Card,195 Mark Common Suite 390,New Derekton,VI,75724,USA,5385.37
2255,578,2024-12-12,Completed,Debit,53794 Kramer Plains Suite 635,Popeville,WA,60026,USA,3870.59
2256,229,2024-07-13,Completed,Credit Card,3263 Clark Viaduct Apt. 141,Guerraberg,WA,02137,USA,1685.87
2257,589,2024-10-27,Completed,Credit Card,3934 Simon Camp,Riosbury,AS,52063,USA,1764.69
2258,583,2024-11-19,Completed,Credit Card,5033 Jonathan Field Apt. 300,Lake Sarahstad,CO,94458,USA,5225.650000000001
2259,642,2024-08-05,Completed,Credit Card,986 Rogers Spurs Suite 212,Beardfurt,AL,49299,USA,19980.37
2260,722,2024-12-02,Completed,PayPal,1947 Richardson Centers Suite 935,South Dianaville,KY,15032,USA,17702.559999999998
2261,664,2023-12-27,Completed,Credit Card,4481 Ford Mills Suite 922,Lake Scottmouth,MN,25011,USA,19114.92
2262,464,2024-12-31,Completed,Credit Card,009 Gibson Walk,New Catherinemouth,MO,89691,USA,2220.27
2263,121,2024-10-02,Completed,Credit Card,582 Kelly Expressway,Lake Amy,WI,72003,USA,183.36
2264,810,2024-12-15,Processing,Credit Card,54812 Debbie Pike,North Heatherstad,TX,17246,USA,4867.96
2265,880,2024-12-05,Completed,Credit Card,49195 Donald Center Apt. 289,Jacksonton,AK,11673,USA,2244.34
2266,187,2024-11-11,Completed,Debit,35540 Stanton Roads Apt. 715,Collinsstad,CT,33718,USA,4501.639999999999
2267,583,2024-12-11,Completed,Credit Card,5033 Jonathan Field Apt. 300,Lake Sarahstad,CO,94458,USA,7259.52
2268,984,2024-08-13,Completed,PayPal,6694 Jesus Lights,Ericamouth,OH,59264,USA,3302.4700000000003
2269,985,2024-11-12,Completed,Credit Card,31263 Taylor Rapids,Gonzalesberg,ME,29381,USA,3263.91
2270,247,2024-03-02,Completed,Credit Card,800 Villanueva Key,Payneside,CO,17978,USA,3816.08
2271,476,2024-12-09,Completed,Credit Card,0458 Gregory Highway Suite 087,Josephchester,UT,75030,USA,603.05
2272,604,2024-11-26,Completed,Credit Card,86809 Barbara Garden Apt. 531,Terryland,NM,40967,USA,3960.16
2273,625,2024-11-30,Returned,Credit Card,7998 Lisa Corner Suite 663,Chambersfurt,NY,50988,USA,3892.88
2274,16,2024-09-25,Completed,PayPal,6518 Arnold Hollow Apt. 059,West Christopherburgh,LA,51406,USA,16100.06
2275,537,2023-11-06,Completed,Credit Card,6197 Fernandez Plaza Apt. 683,Lisaburgh,IA,06496,USA,5062.45
2276,940,2024-12-23,Completed,PayPal,8372 Wilson Grove Suite 593,Timothytown,LA,38748,USA,11238.05
2277,411,2023-05-27,Completed,Credit Card,6044 Brown Fall,Johnsontown,OH,95885,USA,6827.51
2278,430,2024-09-30,Completed,Credit Card,47457 Yu Dale Suite 637,Washingtonshire,GU,08629,USA,13173.22
2279,757,2024-05-24,Completed,Credit Card,71373 James Crest,East Jasonfort,TX,81936,USA,4372.46
2280,704,2024-02-12,Completed,Credit Card,116 Jill Inlet Apt. 292,West Lisa,WA,60538,USA,10187.66
2281,231,2024-08-09,Completed,Credit Card,322 David Rapids Suite 965,Ramosview,OK,61120,USA,4617.639999999999
2282,913,2024-11-27,Completed,Credit Card,03858 Kelly Mountains,Carolchester,NC,34082,USA,4672.76
2283,746,2023-11-16,Returned,PayPal,049 Mary Rue Suite 820,North Tara,NC,76673,USA,11072.92
2284,910,2023-12-22,Completed,Credit Card,10186 Cynthia Lodge,West Donnaville,LA,44549,USA,10930.699999999999
2285,686,2024-11-15,Completed,Credit Card,1317 Mcintyre Station,Spearston,OR,28084,USA,3069.39
2286,665,2024-06-04,Completed,Credit Card,61212 Steve Walk Suite 216,Port Thomasshire,WI,50896,USA,11357.16
2287,197,2023-06-16,Completed,PayPal,583 Kayla Viaduct,New Richard,UT,53597,USA,7975.42
2288,654,2024-09-03,Completed,Credit Card,478 Robinson Keys Suite 526,South Albertview,KS,93260,USA,1681.42
2289,51,2024-12-23,Completed,Credit Card,7126 April Burgs Suite 855,Bradleyshire,VT,62635,USA,4159.76
2290,511,2024-12-22,Processing,Credit Card,579 Jeremy Square Apt. 102,Ashleyland,MH,12183,USA,4236.43
2291,471,2024-10-04,Processing,PayPal,34467 Clark Court,East Timothy,WV,88427,USA,5765.12
2292,918,2023-12-12,Processing,Debit,9453 Audrey Isle,Port Ericmouth,OK,99221,USA,5274.58
2293,230,2024-12-20,Completed,Debit,4384 Perkins Turnpike,Brayfort,PR,23589,USA,3263.05
2294,860,2024-05-08,Completed,PayPal,382 Collins Drives,Christensenview,VI,31885,USA,11597.59
2295,133,2024-11-16,Completed,Credit Card,41997 Tiffany Canyon,Jacquelinefurt,CT,67987,USA,3703.4800000000005
2296,472,2024-09-26,Completed,Credit Card,8797 Haney Stream,Oneillmouth,SD,54648,USA,3172.73
2297,277,2024-03-20,Completed,Credit Card,6513 Kerry Locks Apt. 002,Mistymouth,ND,47251,USA,16449.530000000002
2298,934,2024-09-27,Completed,Credit Card,96131 Garner Greens,Christianside,MA,19240,USA,203.38
2299,691,2023-11-07,Completed,Credit Card,4262 Brittany Groves,Robertochester,AK,32020,USA,9297.720000000001
2300,678,2024-11-02,Processing,Credit Card,827 Sandra Dam Suite 426,Nixonfort,CT,62382,USA,1661.17
2301,675,2024-10-15,Completed,Credit Card,231 Karen Place,Port Brandon,MP,51018,USA,7172.73
2302,933,2024-09-24,Completed,Debit,437 Hood Ville Suite 500,Rachelburgh,CA,63251,USA,1578.47
2303,168,2023-05-17,Completed,Debit,74523 Marshall Station,Davenportside,VA,53084,USA,302.11
2304,255,2024-08-20,Completed,Debit,5673 West Creek,Port Jessica,IL,88166,USA,9958.74
2305,643,2024-08-24,Completed,Credit Card,388 Megan Cape Apt. 181,East Christian,MA,59089,USA,10552.72
2306,487,2023-10-16,Processing,Credit Card,84982 Janice Summit Suite 804,West Andrea,MO,69620,USA,1492.34
2307,283,2024-08-07,Completed,PayPal,876 Crawford Ville,New Billymouth,TN,82650,USA,12737.64
2308,17,2024-10-18,Completed,PayPal,57792 Jensen Fords,South Colin,AK,42082,USA,1199.69
2309,529,2024-10-13,Completed,Credit Card,6289 Jordan Pike Suite 179,Kathrynberg,DE,19735,USA,6376.860000000001
2310,332,2024-09-20,Completed,PayPal,849 Joshua Fort Suite 714,Evansburgh,PA,87897,USA,6228.299999999999
2311,256,2023-06-30,Processing,Debit,45203 Shelby Route Apt. 273,Richardshire,MP,67530,USA,1619.91
2312,8,2024-11-23,Completed,Credit Card,447 King Turnpike,South Chelseamouth,VI,53920,USA,1935.49
2313,797,2024-03-28,Processing,Credit Card,110 Nicole Park Apt. 667,Lake Ray,PR,54324,USA,8183.8
2314,726,2024-09-01,Completed,PayPal,02704 Peter Fords Suite 698,Hannahburgh,GU,95349,USA,708.45
2315,110,2024-05-18,Completed,Credit Card,259 White Grove Apt. 368,North Christopherview,GA,62237,USA,3655.72
2316,948,2024-11-16,Processing,Credit Card,72260 Martinez Crossroad Apt. 543,North Jamie,UT,99490,USA,380.36
2317,131,2024-04-25,Returned,Credit Card,2893 Christian Vista Apt. 538,Michaelside,GA,53193,USA,4087.1
2318,862,2023-12-26,Completed,Credit Card,8917 Reyes Cove,North Annettemouth,MN,32483,USA,396.9
2319,79,2024-09-18,Completed,Credit Card,4182 Amanda Crossroad,New Dustinview,WV,79429,USA,395.68
2320,680,2024-05-01,Completed,PayPal,29324 Tara Rapids Apt. 505,Wallerview,MA,90272,USA,6133.91
2321,127,2024-11-18,Completed,Credit Card,8838 Garrison Shores Suite 508,Daniellemouth,IA,80000,USA,1815.04
2322,594,2024-03-14,Completed,Credit Card,27382 Natalie Hollow Suite 500,Port Alyssashire,TX,65794,USA,1337.58
2323,205,2024-10-22,Completed,PayPal,34922 Pamela Ports Apt. 145,South Jamiechester,SD,67064,USA,924.1099999999999
2324,625,2024-09-16,Processing,PayPal,4964 Miller Summit,Port Brianfurt,GA,65887,USA,2820.58
2325,137,2024-06-14,Cancelled,Credit Card,26051 Schneider Ferry,New Gabriel,MP,30874,USA,4370.1900000000005
2326,712,2024-11-12,Completed,Credit Card,0389 Smith Stream Suite 049,East Charles,AL,87855,USA,2959.36
2327,69,2024-05-12,Completed,PayPal,2258 Eugene River,West Caitlyn,IN,60844,USA,5468.63
2328,235,2024-11-12,Completed,Debit,57009 Becker Shores Suite 800,East Erica,MA,19439,USA,19453.45
2329,489,2024-12-15,Completed,Credit Card,22636 Hunter Alley Suite 498,Howardbury,LA,82136,USA,6254.22
2330,955,2023-06-17,Completed,PayPal,6270 Scott Cove Apt. 417,Saraview,KY,08484,USA,7080.92
2331,147,2024-06-30,Completed,Credit Card,9449 Anthony Island Apt. 432,Port Danielburgh,CO,41320,USA,666.06
2332,136,2024-01-07,Completed,Credit Card,28438 Alexander Pines Suite 007,Jenniferfurt,ME,01395,USA,6105.42
2333,477,2024-10-13,Completed,PayPal,605 Freeman River Apt. 752,New Bradleyfort,WY,99407,USA,5754.06
2334,148,2024-06-10,Completed,Debit,7964 Williams Estate Apt. 709,Port Morgan,WI,13319,USA,5702.15
2335,600,2023-07-20,Completed,PayPal,93322 Julian Avenue,Hammondburgh,TN,42529,USA,7086.719999999999
2336,816,2024-11-05,Completed,Credit Card,13487 Hart Points Suite 907,West Timothy,ID,98114,USA,14894.75
2337,268,2024-10-26,Returned,Credit Card,6780 Lara Passage,West Jeffrey,MD,04496,USA,7852.91
2338,439,2024-06-16,Completed,Debit,7978 John Hollow Apt. 156,Leahmouth,MN,58064,USA,2969.2
2339,243,2024-09-12,Completed,Credit Card,72149 Conner Plaza Apt. 905,Port Darren,PA,26183,USA,2322.74
2340,729,2023-06-23,Completed,Credit Card,41098 Alexandra Union,Julieport,WV,97980,USA,4866.13
2341,794,2024-02-08,Completed,Debit,4000 Mcmahon Meadow Suite 899,Port Lisa,VA,31714,USA,2990.4500000000003
2342,383,2024-03-03,Completed,PayPal,790 Kenneth Pike Apt. 844,South Brianport,MI,77520,USA,1410.8400000000001
2343,301,2023-11-26,Completed,Credit Card,24712 Deborah Spur Suite 141,West Christine,TN,72706,USA,272.68
2344,889,2024-11-01,Completed,PayPal,538 Wall Lights Suite 790,Jonesside,UT,07185,USA,2713.3900000000003
2345,887,2024-12-22,Processing,PayPal,173 Peters Cove,East Nathan,FL,58464,USA,10128.28
2346,50,2024-07-08,Completed,PayPal,934 Brewer Camp,Leroyview,GU,46335,USA,6766.4400000000005
2347,484,2023-12-08,Completed,Debit,66112 Nelson Well,Carrietown,VA,44965,USA,4784.82
2348,561,2024-05-03,Completed,Debit,7062 Brad Ways,North Stephentown,TN,22318,USA,4238.34
2349,785,2023-03-30,Completed,PayPal,903 Taylor Plains Apt. 262,Marthachester,DC,51275,USA,568.55
2350,20,2024-09-28,Completed,PayPal,6529 Dana Fields Apt. 458,New Teresaberg,WA,59691,USA,6761.15
2351,347,2024-01-01,Completed,Credit Card,743 Thomas Camp Suite 577,East Krista,NM,20121,USA,2951.34
2352,517,2024-04-09,Completed,PayPal,00880 Amy Port,Joseburgh,MP,25122,USA,2028.62
2353,895,2024-01-28,Completed,Credit Card,8253 Harrington Summit,Jeremyville,NC,20500,USA,2746.17
2354,301,2024-11-06,Completed,Credit Card,24712 Deborah Spur Suite 141,West Christine,TN,72706,USA,1702.68
2355,489,2024-10-02,Completed,Debit,22636 Hunter Alley Suite 498,Howardbury,LA,82136,USA,2803.72
2356,510,2024-06-08,Completed,Debit,426 Dickson Estates,West Victoria,CT,25330,USA,6568.74
2357,116,2023-08-07,Returned,Debit,06049 Spencer Parkways Apt. 780,Port Richard,WV,59162,USA,6149.6
2358,943,2024-11-06,Cancelled,Credit Card,7053 Tammie Rapid,South Kellyshire,CO,00792,USA,5309.3
2359,345,2024-01-14,Processing,Credit Card,7850 Moreno Ferry,Rachelfurt,WA,13827,USA,9236.2
2360,803,2024-10-01,Completed,Debit,763 Lori Plains Apt. 632,East Ashleychester,RI,90688,USA,5845.21
2361,74,2023-06-14,Completed,Credit Card,42591 Wright Keys,Catherineville,MN,37022,USA,10326.939999999999
2362,329,2024-08-28,Completed,Credit Card,43395 Jesse Vista Suite 281,South Johntown,CT,64450,USA,12282.19
2363,503,2023-04-14,Completed,Credit Card,93072 Wallace Station,Karenberg,NY,89880,USA,14026.79
2364,702,2024-05-23,Completed,Credit Card,022 Bennett Ways Apt. 467,East Amy,PA,00624,USA,3450.2
2365,934,2024-11-25,Completed,Credit Card,96131 Garner Greens,Christianside,MA,19240,USA,4877.110000000001
2366,418,2023-04-13,Completed,Credit Card,58847 Owens River Suite 044,Brianberg,OH,06143,USA,733.45
2367,366,2024-06-18,Completed,Debit,46120 Adams Alley Suite 996,Jonesfort,CT,75476,USA,4740.63
2368,52,2023-06-09,Completed,Debit,343 Jesus Vista,Michaelhaven,PW,33712,USA,3511.88
2369,868,2024-01-07,Completed,Debit,32396 Brown Lock,Patriciaview,CT,92529,USA,7486.58
2370,318,2024-07-07,Completed,Credit Card,844 Carter Camp Suite 686,South David,NE,87672,USA,5779.05
2371,765,2024-12-29,Completed,Credit Card,419 Daniel Brook,Russellburgh,AS,11278,USA,2893.7599999999998
2372,253,2024-12-07,Completed,Credit Card,29249 Williams Roads,Whitemouth,NV,54482,USA,5324.69
2373,827,2024-12-27,Completed,PayPal,59746 Lewis Ferry,West Brendan,VT,30558,USA,1940.47
2374,645,2024-11-13,Cancelled,Debit,9577 Lindsey Lakes,Valdezstad,NM,46165,USA,14218.14
2375,636,2024-07-10,Completed,Credit Card,7830 Higgins Gateway,Garciamouth,IN,32624,USA,1099.96
2376,90,2024-07-23,Completed,Credit Card,6265 Salazar Villages Apt. 513,Port Angelaville,PR,11457,USA,8226.61
2377,478,2024-11-02,Completed,Debit,906 Santana Ports Suite 715,Lake Susan,AZ,28425,USA,579.26
2378,638,2024-11-20,Processing,Credit Card,08689 Evans Inlet Apt. 724,North Amyfort,GA,56032,USA,2045.82
2379,819,2024-01-12,Completed,Credit Card,444 Phillips Terrace,North Nicholasfurt,NE,10638,USA,6783.99
2380,965,2024-11-10,Completed,Credit Card,233 Jason Hills Suite 927,South Stacychester,MO,54143,USA,1873.1399999999999
2381,140,2024-09-27,Completed,Credit Card,955 Tate Tunnel Suite 210,North Timothy,CA,61248,USA,3379.8500000000004
2382,466,2024-08-29,Completed,PayPal,94080 Jasmine Trace,North Jenniferfort,ND,47016,USA,4522.96
2383,458,2023-09-14,Cancelled,Credit Card,819 Christopher Tunnel,Port Brian,IA,52786,USA,10872.93
2384,486,2024-04-08,Processing,Credit Card,8372 Brent Trail Apt. 822,Thomasport,NV,88826,USA,849.09
2385,635,2024-06-09,Completed,PayPal,5253 John Passage,South Christina,ME,62198,USA,2740.08
2386,222,2023-10-06,Returned,Credit Card,9131 Mack Parkway Suite 133,Marcusmouth,AS,07242,USA,2718.62
2387,764,2024-12-03,Completed,PayPal,88990 Amber Island,New Chasehaven,KS,15322,USA,3118.33
2388,708,2024-09-11,Completed,Debit,4509 Randall Bridge,Michelleville,KS,45225,USA,6986.42
2389,999,2023-10-23,Completed,Credit Card,4423 Allison Track Apt. 541,Bradleychester,ME,32692,USA,2714.55
2390,760,2024-07-21,Completed,Credit Card,9438 Christopher Land Apt. 946,East Andrew,ID,69886,USA,9128.89
2391,632,2024-09-24,Completed,Credit Card,17937 Justin Course,Garyberg,WA,66550,USA,13741.07
2392,788,2023-08-25,Completed,Debit,5849 Karen Rest,Smithfurt,WI,64617,USA,12469.01
2393,486,2024-12-26,Returned,Debit,587 Kirk Plaza,South Matthew,AR,54577,USA,1280.96
2394,50,2024-07-17,Completed,PayPal,934 Brewer Camp,Leroyview,GU,46335,USA,10561.92
2395,903,2024-08-06,Completed,Credit Card,5728 Paul Grove,Buckleyland,NV,23919,USA,5777.92
2396,443,2023-10-04,Completed,Debit,8224 Thomas Turnpike Suite 187,New Adam,ND,77974,USA,10284.92
2397,757,2024-02-24,Completed,Credit Card,71373 James Crest,East Jasonfort,TX,81936,USA,10115.15
2398,678,2024-09-22,Completed,Credit Card,655 Gates Views Suite 734,Jenniferfurt,MT,56606,USA,338.79
2399,188,2024-10-24,Completed,Credit Card,109 Watts Pike,Port Michaelfurt,RI,91985,USA,6969.6900000000005
2400,397,2024-12-13,Completed,Credit Card,9906 Nguyen Lock Apt. 646,Derekview,DE,61371,USA,2626.23
2401,305,2024-12-30,Completed,Debit,39011 Kevin Isle Suite 363,New Courtney,OR,20767,USA,13480.15
2402,43,2024-11-27,Completed,Debit,52405 Jones Port Apt. 391,West Christopherside,NY,02424,USA,5868.22
2403,686,2023-10-15,Completed,Credit Card,1317 Mcintyre Station,Spearston,OR,28084,USA,9843.38
2404,935,2024-09-28,Returned,Credit Card,17714 Porter Manor,Leeland,MN,62044,USA,11682.14
2405,101,2024-07-21,Completed,Credit Card,5105 Connie Square,Austinfurt,ME,06845,USA,11383.44
2406,354,2024-08-07,Completed,Debit,39038 Natalie Station,Earltown,OK,60851,USA,1509.89
2407,874,2024-11-22,Cancelled,Credit Card,54324 Charles Trail Apt. 668,Sheriton,FL,40548,USA,3460.7
2408,187,2024-08-17,Processing,Credit Card,35540 Stanton Roads Apt. 715,Collinsstad,CT,33718,USA,374.89
2409,487,2023-03-28,Completed,PayPal,84982 Janice Summit Suite 804,West Andrea,MO,69620,USA,1186.76
2410,584,2024-02-28,Processing,PayPal,80527 Jones Stravenue,Owensport,AR,22788,USA,4448.610000000001
2411,116,2023-08-01,Completed,PayPal,06049 Spencer Parkways Apt. 780,Port Richard,WV,59162,USA,1259.86
2412,274,2024-12-12,Completed,Credit Card,871 Rachel Road,Port Robert,VT,85820,USA,4526.7
2413,881,2024-10-31,Completed,PayPal,042 Wolf Plains Suite 973,Jennifershire,SD,56530,USA,3774.21
2414,216,2024-09-24,Completed,PayPal,9790 Campbell Freeway,Garciaview,RI,56789,USA,962.69
2415,873,2023-06-24,Completed,PayPal,98435 Albert Circles Apt. 722,Lake Kyleberg,VI,50352,USA,3200.59
2416,215,2024-11-02,Cancelled,Credit Card,855 Kristin Manor,South Richardhaven,WA,07391,USA,4437.24
2417,203,2024-07-26,Completed,PayPal,422 Rebecca Ridge,Brianburgh,KS,09883,USA,9869.92
2418,459,2024-11-04,Completed,Debit,5148 Jennifer Shoal Apt. 761,Heatherberg,SD,49945,USA,72.86
2419,55,2024-12-12,Completed,Debit,476 Linda Lakes,North Loriland,NY,63422,USA,3035.9300000000003
2420,377,2024-11-15,Completed,Credit Card,85554 Brian Ville,Juliaside,DC,98632,USA,2066.87
2421,464,2024-10-30,Completed,Debit,009 Gibson Walk,New Catherinemouth,MO,89691,USA,9569.33
2422,649,2024-03-24,Completed,PayPal,07624 Ashley Alley,Greentown,SD,06477,USA,13678.970000000001
2423,456,2023-08-27,Completed,PayPal,2996 Thompson Road Apt. 504,Martinmouth,VT,80771,USA,17111.29
2424,950,2024-06-19,Completed,Credit Card,54872 Kevin Courts Apt. 365,Cardenasfort,RI,84359,USA,6306.429999999999
2425,16,2024-11-02,Processing,Debit,6518 Arnold Hollow Apt. 059,West Christopherburgh,LA,51406,USA,7426.360000000001
2426,252,2023-12-28,Completed,Credit Card,095 Sarah Points Suite 699,Ramosbury,NH,16473,USA,2242.68
2427,910,2024-07-30,Completed,Credit Card,10186 Cynthia Lodge,West Donnaville,LA,44549,USA,6526.49
2428,235,2024-12-15,Completed,Credit Card,57009 Becker Shores Suite 800,East Erica,MA,19439,USA,12892.38
2429,797,2024-12-10,Completed,Credit Card,110 Nicole Park Apt. 667,Lake Ray,PR,54324,USA,299.31
2430,555,2024-10-15,Completed,Credit Card,7070 Stephens Canyon,New Maryfort,TX,28712,USA,7860.71
2431,352,2024-12-30,Completed,Credit Card,006 Cannon Ford Suite 396,East Nathan,SC,84384,USA,3182.56
2432,189,2024-01-30,Completed,Credit Card,36355 Ellis Ports Apt. 244,South Thomasshire,NE,45628,USA,9353.56
2433,146,2024-10-04,Completed,Credit Card,232 Nguyen Coves,West Joelton,WI,19549,USA,1898.56
2434,617,2024-09-08,Completed,Credit Card,4805 Robbins Pine,South Williamton,RI,76641,USA,6138.12
2435,647,2024-11-13,Completed,Credit Card,3118 Shah Flat,Turnerland,GA,31693,USA,624.57
2436,197,2024-12-15,Completed,PayPal,74709 Brown Lake Apt. 580,Charlesstad,DE,04327,USA,14842.71
2437,889,2023-11-23,Completed,PayPal,03969 Wayne Lodge,North Denise,GA,00550,USA,7091.1
2438,812,2024-09-23,Completed,Credit Card,20902 Hensley Mission Suite 155,Adamfort,MT,79948,USA,10608.26
2439,2,2024-08-29,Completed,Credit Card,33649 Blankenship Rest,New Anitaville,MD,11002,USA,3368.04
2440,821,2023-12-20,Completed,PayPal,55091 Martin Corner,North Ginabury,NC,45573,USA,6266.91
2441,654,2024-07-04,Completed,Debit,478 Robinson Keys Suite 526,South Albertview,KS,93260,USA,20357.090000000004
2442,578,2024-10-27,Completed,Credit Card,53794 Kramer Plains Suite 635,Popeville,WA,60026,USA,11619.43
2443,489,2024-12-31,Completed,Debit,22636 Hunter Alley Suite 498,Howardbury,LA,82136,USA,5580.639999999999
2444,624,2024-10-31,Completed,Credit Card,8446 Courtney Vista,East Laurenbury,ME,42167,USA,189.93
2445,934,2024-03-25,Completed,Credit Card,96131 Garner Greens,Christianside,MA,19240,USA,9335.32
2446,65,2024-09-15,Completed,PayPal,77240 Carlson Manors,New Timothyfort,PR,01242,USA,8643.24
2447,635,2024-09-17,Completed,Credit Card,67931 John Villages,Port Brittney,ME,39654,USA,2465.96
2448,192,2024-09-01,Completed,Credit Card,01150 Black Lock Suite 665,Port Daniel,MP,55329,USA,8864.3
2449,297,2024-02-09,Completed,Credit Card,92675 Parks Union,Port Christophermouth,WY,33136,USA,2873.49
2450,677,2023-12-13,Completed,Credit Card,26955 Jeffrey Summit,Paulfurt,KY,88351,USA,8707.44
2451,397,2024-06-29,Completed,Debit,2721 Edwards Gardens,Hallport,MP,53734,USA,11331.49
2452,432,2024-10-01,Completed,Credit Card,3726 Johnson Knolls,Robertsonfort,ID,74818,USA,3778.4900000000002
2453,551,2024-08-28,Completed,Credit Card,68433 Clark Lake Apt. 192,Reidborough,MD,63682,USA,1696.1599999999999
2454,935,2024-12-16,Completed,Credit Card,17714 Porter Manor,Leeland,MN,62044,USA,7065.8099999999995
2455,754,2024-06-02,Completed,PayPal,472 Hess Trafficway,New Amandafort,FM,76729,USA,11015.199999999999
2456,117,2024-09-04,Completed,Credit Card,5242 Cindy Forks Apt. 730,Diazton,NJ,02678,USA,905.28
2457,115,2024-07-04,Completed,Credit Card,9935 Miranda Crossing Apt. 965,West Tiffanyhaven,SC,10987,USA,392.74
2458,49,2024-12-26,Completed,Credit Card,620 Linda Courts Apt. 607,New Samanthamouth,TN,70284,USA,6236.07
2459,443,2024-12-31,Returned,Credit Card,8224 Thomas Turnpike Suite 187,New Adam,ND,77974,USA,3793.25
2460,605,2024-08-24,Processing,PayPal,609 Russell Lodge,Port Michelletown,ID,42125,USA,11217.48
2461,201,2024-08-14,Completed,Credit Card,041 Bryan Club Suite 926,Lake Larry,GA,88826,USA,8038.78
2462,373,2024-06-27,Completed,Credit Card,600 Rodriguez Curve,West Josephberg,IA,63104,USA,5303.13
2463,363,2024-04-05,Completed,Credit Card,059 Lori Stream Apt. 409,South Susanburgh,NJ,00597,USA,2099.67
2464,766,2023-12-26,Completed,Credit Card,0279 Hall Rapids,East Daniel,TX,38411,USA,5688.45
2465,744,2023-11-09,Completed,Credit Card,69964 Johnson Stravenue,West Brady,HI,08526,USA,1027.08
2466,330,2024-01-26,Completed,Credit Card,522 Holt Locks Apt. 945,Lake Phillip,IN,77177,USA,9921.939999999999
2467,900,2023-06-10,Completed,Debit,44149 Hanson Walks,New Kellyland,DE,38939,USA,7109.96
